0, 182763, 52122, 5007, 10425, 6174, 1873, 1338, 80388, 29
0, 763711, 28797, 3920, 7930, 4765, 4118, 421, 70087, 21
0, 468057, 11846, 1896, 22865, 5458, 2727, 683, 95312, 16
0, 1139762, 58102, 6194, 6800, 2774, 3098, 821, 82440, 16
0, 136575, 18810, 8084, 9655, 3982, 2175, 331, 86524, 26
0, 854221, 169171, 2172, 6997, 3187, 8163, 545, 87276, 16
0, 180869, 20814, 2791, 10763, 1441, 4691, 1847, 101693, 23
0, 611695, 315517, 55854, 95333, 23424, 8846, 2728, 369866, 13
0, 566841, 275103, 49564, 16686, 29021, 8710, 5620, 357961, 3
0, 1108119, 441757, 307780, 75186, 60677, 38969, 12770, 1290675, 3
0, 1304944, 72397, 29578, 26561, 22618, 11211, 1478, 359572, 1
0, 1166895, 197517, 42182, 93699, 16775, 22882, 2867, 426634, 11
0, 18111, 5384, 380, 3750, 896, 870, 283, 21993, 24
0, 102767, 46047, 549, 4751, 4914, 2896, 4014, 106401, 26
0, 1120332, 106099, 30024, 14128, 16030, 12797, 6063, 392542, 26
0, 13104, 20393, 5011, 1267, 5711, 1975, 1087, 85860, 27
0, 355935, 75024, 7109, 27924, 52555, 7508, 4614, 370425, 24
0, 808342, 53354, 4471, 3439, 2170, 13549, 6629, 358484, 41
0, 178415, 27204, 24783, 13857, 15197, 8055, 5264, 368531, 51
0, 23484, 12215, 10011, 13091, 4485, 9369, 3375, 364990, 67
0, 166861, 65376, 13087, 25490, 47510, 4405, 4335, 301586, 48
0, 21127, 22324, 24750, 7540, 9062, 9071, 3461, 328596, 51
0, 38018, 3856, 8752, 2097, 2876, 2191, 910, 93307, 54
0, 10200, 19100, 4388, 7078, 7286, 15849, 3305, 334522, 61
0, 21622, 4082, 11946, 8748, 8984, 4787, 4678, 374990, 80
0, 9814, 8460, 13503, 1584, 15104, 8742, 11893, 276675, 90
0, 71260, 135527, 20381, 18122, 23950, 7342, 7579, 366642, 75
0, 221086, 86562, 38012, 33553, 7766, 7540, 4384, 292823, 48
0, 311297, 22117, 12838, 30908, 30286, 10125, 8784, 367915, 43
0, 54486, 16566, 2191, 3000, 5930, 2552, 1583, 86614, 29
0, 47955, 16276, 14641, 13164, 5468, 6540, 8095, 340645, 43
0, 1151314, 13952, 34978, 13168, 5405, 9069, 5467, 101652, 54
0, 1839051, 151718, 33285, 104329, 17890, 19911, 4377, 288131, 48
0, 120865, 66049, 7940, 13052, 6416, 9246, 2544, 98631, 48
0, 977082, 218292, 108343, 56445, 16626, 22877, 4786, 615338, 38
0, 1262305, 1628352, 82819, 73657, 32953, 98247, 13059, 2161770, 26
0, 1061583, 232940, 54187, 28495, 50990, 20618, 7728, 546671, 26
0, 722650, 83727, 112689, 57145, 25716, 17326, 3864, 506940, 20
0, 240771, 30937, 13680, 2547, 5990, 4951, 849, 133960, 26
0, 943726, 201551, 26145, 43833, 10683, 34549, 3403, 553791, 37
0, 858377, 66218, 100931, 22258, 4825, 29773, 1946, 547521, 53
0, 360940, 57098, 6484, 10243, 4120, 7217, 1698, 123514, 53
0, 129917, 20128, 17561, 6346, 1993, 8547, 485, 139203, 57
0, 339848, 245910, 22967, 22887, 7640, 32828, 4114, 519349, 57
0, 194818, 255807, 24591, 15725, 10811, 24008, 2860, 564487, 50
0, 1347465, 114383, 20828, 7938, 11512, 18698, 3093, 522683, 53
0, 38307, 161957, 156655, 11946, 11363, 20082, 5501, 545965, 38
0, 483559, 367206, 32690, 29611, 20310, 15090, 5699, 501483, 23
0, 2740389, 117310, 95010, 33246, 17709, 13785, 2335, 488911, 20
0, 229260, 52007, 13626, 9975, 5748, 8603, 1069, 121787, 17
0, 979650, 115629, 70378, 33541, 20357, 13601, 2984, 363448, 20
0, 449818, 117914, 29221, 22284, 16851, 8342, 4217, 294802, 24
0, 1822719, 107325, 116666, 96830, 33906, 37097, 18872, 571924, 34
0, 102456, 31463, 17626, 13415, 4886, 6029, 788, 111851, 29
0, 622342, 377884, 90206, 94115, 15835, 48877, 4097, 356612, 34
0, 711149, 28367, 8599, 3062, 21957, 6270, 1657, 69281, 47
0, 724757, 98969, 23170, 18474, 10701, 5583, 971, 88406, 34
0, 1146195, 185982, 116245, 18695, 14807, 11872, 1616, 501862, 23
0, 256377, 43657, 23286, 7192, 2107, 5470, 825, 136739, 21
0, 649741, 106269, 46667, 31900, 51028, 46027, 1367, 496464, 26
0, 2149353, 124555, 9109, 47772, 12164, 10518, 2255, 160992, 29
51, 1174408, 18751, 18930, 26483, 11353, 12934, 1693, 8271, 29
0, 543558, 132203, 11114, 6421, 14077, 50369, 3613, 541026, 54
0, 765624, 64081, 48593, 27402, 9679, 77306, 8536, 710149, 78
0, 1220909, 76124, 10112, 42030, 16532, 56916, 3851, 644282, 84
25, 654853, 55426, 27950, 5748, 6415, 8654, 2526, 29870, 84
51, 813044, 96266, 10914, 15228, 9885, 5871, 671, 1657, 84
51, 2227333, 93514, 4823, 19693, 13489, 38545, 4737, 39400, 84
0, 43423, 58516, 21679, 18360, 4386, 4018, 690, 33314, 81
26, 612581, 65086, 5047, 16498, 21057, 12316, 3766, 245803, 81
0, 361616, 737457, 85725, 47151, 19782, 48288, 2753, 982139, 60
0, 1010813, 119274, 18167, 24750, 26697, 19812, 2988, 241815, 43
0, 349396, 63825, 30125, 16240, 3204, 16872, 1767, 178147, 34
0, 2170179, 40417, 12376, 28561, 17108, 9362, 1214, 186525, 44
0, 433930, 240637, 134360, 11730, 9012, 123870, 2481, 757174, 66
0, 577828, 84515, 41915, 16293, 10766, 118210, 4283, 830711, 87
0, 420734, 291489, 126155, 56404, 27955, 25277, 4655, 752607, 74
0, 1951867, 69998, 128314, 34309, 12899, 104196, 5867, 672448, 87
0, 193961, 67681, 43006, 15627, 15469, 12712, 4394, 149658, 69
0, 149031, 127132, 14988, 22684, 3348, 8365, 1022, 162370, 40
26, 247229, 107623, 30379, 61271, 157832, 74454, 27747, 107481, 40
0, 1120187, 124179, 43756, 46963, 9061, 15018, 7519, 157661, 35
0, 100327, 233471, 57742, 7750, 21405, 39940, 4322, 588202, 38
0, 146320, 151366, 23444, 8597, 2977, 7710, 970, 137864, 35
0, 1249226, 132645, 134446, 17299, 78892, 19158, 3854, 570619, 24
0, 1648367, 365817, 292024, 61291, 96055, 138840, 26200, 2443764, 37
0, 535100, 43937, 52791, 10103, 18184, 35110, 3746, 551802, 47
0, 388759, 18006, 12233, 5201, 7973, 6095, 921, 145998, 61
0, 1885528, 332006, 10700, 104948, 29111, 23534, 3072, 600007, 50
0, 141071, 93470, 2636, 16926, 3848, 5354, 1169, 151789, 29
0, 1339256, 270523, 97836, 48909, 24253, 57681, 2760, 612068, 27
0, 49403, 91772, 16130, 5938, 5188, 10649, 1102, 142878, 27
0, 925848, 146933, 20670, 9354, 7017, 19156, 3602, 181309, 37
0, 307569, 87112, 13275, 20523, 5474, 1947, 671, 29272, 26
0, 1702560, 137522, 92044, 27596, 20349, 37922, 5775, 535815, 26
0, 1041420, 609184, 178687, 219378, 35674, 265012, 14841, 2174346, 61
0, 711200, 34930, 10013, 3474, 5402, 8674, 569, 139179, 64
0, 1288939, 215086, 84330, 38864, 19905, 28959, 4770, 569891, 54
0, 187617, 71702, 62360, 5553, 5191, 3984, 590, 135106, 27
0, 477314, 419046, 81918, 27773, 4158, 14759, 4976, 565282, 7
0, 142165, 20040, 1923, 477, 979, 10060, 1145, 123239, 24
0, 435499, 101947, 25560, 26149, 12305, 68506, 2986, 586620, 48
0, 1290308, 250666, 63130, 22297, 14399, 17782, 3309, 518214, 54
0, 172417, 28874, 14511, 9922, 2252, 7074, 978, 133136, 70
0, 1093656, 103185, 12863, 97489, 6668, 48855, 6399, 598211, 63
0, 706390, 350875, 179504, 14680, 12580, 36965, 3815, 502725, 41
0, 159362, 91904, 25889, 1399, 2797, 6451, 1073, 132875, 37
0, 907601, 153943, 71948, 15420, 16362, 15554, 2390, 546500, 37
0, 686629, 263753, 145714, 29946, 5576, 36094, 3306, 538810, 37
0, 160486, 38857, 11042, 9133, 7303, 9103, 839, 145092, 34
0, 521931, 1132866, 84659, 72881, 17846, 115659, 13380, 1952201, 40
0, 757963, 260505, 94214, 41811, 14938, 13717, 2864, 499886, 30
0, 1603246, 68863, 48667, 16834, 5683, 8344, 4577, 430397, 29
0, 1189785, 63904, 59369, 23795, 10010, 11210, 3985, 399835, 21
0, 2430553, 835651, 298419, 68378, 98717, 73581, 10449, 1463776, 16
0, 1193167, 67680, 13519, 17639, 1437, 2045, 652, 97088, 10
0, 881547, 81433, 38302, 25363, 5273, 10604, 3105, 408413, 11
0, 1787235, 150910, 79326, 9843, 38542, 16263, 2733, 380784, 11
0, 97815, 31793, 11634, 2838, 6188, 5374, 953, 98163, 20
0, 360014, 256443, 88353, 59762, 17393, 16135, 5588, 479283, 26
0, 456898, 172287, 100606, 14613, 9665, 15027, 4222, 491522, 23
0, 458601, 31820, 16465, 5404, 3797, 6001, 381, 113991, 27
0, 2454521, 129195, 66150, 95167, 23323, 28171, 3123, 456915, 24
0, 674704, 60977, 100417, 13810, 11501, 17811, 2400, 437164, 37
0, 796964, 448362, 60005, 34901, 20295, 30897, 5254, 466825, 37
0, 891604, 59155, 41839, 6962, 40861, 22414, 2782, 482104, 43
0, 142708, 112183, 15618, 2477, 2514, 5411, 1085, 113982, 34
0, 360324, 22608, 25709, 11663, 15321, 1919, 411, 116358, 20
0, 1213663, 253357, 53719, 50630, 33659, 21807, 1972, 491717, 21
0, 336936, 5148, 3175, 5733, 3294, 5856, 770, 106835, 29
0, 129917, 43497, 11333, 4409, 5509, 6785, 1096, 121193, 41
0, 1665360, 75343, 83391, 48034, 23291, 22333, 3612, 463438, 50
0, 735838, 78909, 27235, 7096, 2382, 3658, 473, 113221, 23
0, 1334200, 864232, 170827, 168381, 142611, 79066, 14973, 1768850, 16
0, 665261, 300549, 33356, 25507, 4804, 13441, 3506, 389205, 11
0, 821041, 47201, 3416, 2695, 3144, 2746, 965, 68673, 14
0, 499100, 32126, 231, 6656, 9487, 3690, 1015, 86338, 20
0, 894813, 99937, 68307, 19023, 14286, 12292, 1440, 307736, 20
0, 817528, 19651, 801, 4507, 4244, 2325, 956, 79388, 29
0, 6176, 16913, 2702, 1364, 957, 868, 202, 19536, 27
0, 206400, 344776, 24555, 19747, 7789, 6329, 3322, 328828, 8
0, 366705, 14568, 4067, 6495, 1790, 4715, 362, 86302, 20
0, 210378, 42021, 15380, 5040, 5536, 2304, 906, 83709, 10
0, 205650, 206157, 11639, 21742, 13317, 4266, 3485, 307938, 1
0, 1091510, 163435, 32546, 51115, 6844, 8578, 2238, 329309, 8
0, 1000104, 433526, 71541, 126182, 105598, 26656, 22220, 1260007, 1
0, 1170951, 523017, 291379, 171739, 83109, 29481, 7826, 1293566, 1
0, 395376, 227960, 37680, 35513, 19288, 5464, 2270, 386187, 1
0, 1479743, 95016, 54628, 20690, 18466, 13759, 3061, 445720, 1
0, 222644, 50686, 4307, 17613, 4106, 4718, 807, 95106, 3
0, 724671, 82753, 34966, 32086, 17599, 9186, 1567, 302992, 10
0, 44027, 34958, 12445, 12852, 3650, 1457, 569, 78487, 14
0, 2881718, 58232, 59235, 33855, 19786, 16105, 2374, 351274, 16
0, 2311767, 1148987, 91312, 139667, 79509, 35685, 5674, 1265143, 7
0, 167815, 62118, 6508, 2669, 10457, 1728, 996, 77739, 1
0, 1862044, 199749, 55218, 14460, 20788, 6423, 3736, 312881, 1
0, 695988, 107489, 21519, 37372, 9537, 7627, 2683, 368731, 1
0, 626817, 5978, 14109, 4229, 8977, 1710, 2050, 81493, 1
0, 258134, 40756, 2907, 4973, 2695, 2107, 399, 80283, 7
0, 672291, 211907, 54564, 21689, 8831, 15911, 3824, 394152, 16
0, 1869020, 94529, 120582, 32138, 33178, 30064, 2753, 520997, 26
0, 993308, 1625786, 189857, 73624, 35359, 65881, 13245, 1960881, 20
0, 530817, 336166, 152822, 18908, 24885, 13813, 4751, 461262, 13
0, 1128053, 143979, 71528, 59346, 15425, 23933, 2363, 484085, 16
0, 698253, 104776, 47858, 44463, 11072, 24697, 939, 514131, 16
0, 1826446, 202861, 99137, 83867, 18377, 18087, 3345, 518629, 20
0, 151556, 7199, 6227, 1486, 865, 1410, 261, 31183, 35
0, 2520553, 96522, 68097, 66261, 28054, 20322, 1636, 529135, 35
0, 1439920, 222511, 92549, 40872, 4620, 26007, 2327, 513436, 27
0, 919882, 287265, 46731, 10100, 25639, 16206, 2215, 492464, 21
0, 764314, 115524, 47873, 28049, 7299, 16059, 3200, 503557, 23
0, 258464, 21464, 23172, 8237, 2904, 6900, 691, 133021, 30
0, 2970353, 333691, 168232, 167214, 19301, 28654, 6735, 525646, 29
0, 144192, 41817, 6105, 5937, 4375, 3678, 559, 124069, 35
0, 1991398, 244986, 223897, 192646, 83368, 59356, 13978, 2010344, 29
0, 92729, 159089, 36974, 15172, 3196, 10342, 1388, 120964, 34
0, 1295649, 361746, 18377, 77102, 17214, 22396, 3891, 531456, 24
0, 1308342, 159925, 34561, 40330, 48106, 39728, 3742, 493216, 35
0, 1228973, 80604, 26002, 46865, 14854, 16715, 1331, 482308, 37
0, 54525, 31795, 20216, 1815, 1069, 7518, 731, 126228, 48
0, 641383, 475169, 45836, 8162, 6781, 36206, 1189, 514037, 51
0, 376227, 39409, 23572, 18332, 4806, 7382, 712, 153284, 44
0, 335223, 314955, 43854, 10667, 9495, 91285, 3103, 798696, 54
0, 751644, 37091, 23028, 5418, 5688, 10537, 297, 165638, 54
0, 503183, 82311, 24720, 5485, 9544, 64722, 2151, 660885, 97
0, 469198, 234415, 89240, 33083, 25644, 37824, 3537, 735611, 90
0, 1241485, 190578, 27437, 58257, 45884, 49300, 2910, 621867, 91
0, 405370, 25880, 30135, 21933, 14295, 27942, 1355, 549233, 90
0, 544514, 279795, 113520, 17436, 15245, 58057, 2220, 604898, 74
0, 453652, 108405, 18029, 13307, 10578, 38165, 2097, 475821, 83
0, 1494029, 284422, 56557, 61037, 10282, 7785, 1246, 475366, 57
0, 171432, 85997, 87166, 42377, 5773, 44910, 3077, 450672, 51
0, 421365, 319270, 45984, 18741, 51578, 20810, 1516, 517789, 40
0, 855897, 505380, 214329, 48772, 41154, 127462, 9384, 1973362, 35
0, 520544, 46285, 7749, 5201, 5609, 4493, 677, 123148, 50
0, 378650, 73302, 28543, 6966, 11561, 27878, 1705, 577003, 53
0, 1624467, 103104, 43600, 33161, 11743, 26547, 1459, 605205, 64
0, 852740, 252639, 13345, 6685, 9522, 45368, 1916, 610131, 63
0, 117174, 20901, 19816, 24878, 2198, 18654, 1057, 147386, 78
0, 199224, 82258, 19184, 1748, 4095, 6214, 1871, 151713, 60
0, 154399, 30811, 23602, 4340, 3444, 19883, 1266, 152264, 67
0, 19506, 32074, 15843, 7601, 2473, 14376, 515, 144655, 67
0, 398079, 362468, 119074, 56697, 20129, 24223, 3831, 551948, 54
0, 959287, 161885, 75182, 37084, 20450, 24164, 3244, 619170, 57
0, 392263, 193860, 129852, 25828, 13674, 27709, 1789, 640842, 41
0, 188294, 32611, 4890, 10824, 2672, 5030, 1264, 153650, 30
0, 834049, 35633, 34616, 35932, 14152, 28096, 3494, 599480, 53
0, 253191, 253738, 81455, 3206, 3036, 67064, 2512, 604883, 64
0, 284492, 133648, 168856, 11940, 10944, 45783, 1994, 577165, 70
0, 401484, 63958, 19655, 27114, 8403, 41905, 3027, 624782, 87
0, 95987, 52394, 61248, 14516, 1575, 15454, 584, 151152, 77
0, 84037, 31063, 43162, 4875, 2957, 15130, 1909, 148184, 77
0, 33535, 67345, 17983, 4439, 3164, 10399, 660, 136520, 74
0, 1102087, 40004, 7404, 7878, 7725, 5751, 656, 125064, 60
0, 710286, 16638, 7223, 6494, 8230, 3460, 778, 146838, 57
0, 263748, 111967, 20958, 8137, 8696, 5206, 782, 144958, 40
0, 467415, 110708, 160513, 9503, 16263, 55199, 3290, 596799, 44
0, 118128, 46293, 22517, 4354, 3799, 7193, 328, 143165, 44
0, 858965, 180282, 36806, 44428, 16871, 24421, 3195, 584164, 41
0, 1432383, 240516, 133159, 39682, 12760, 20904, 3866, 585151, 44
0, 792042, 62793, 65767, 17349, 17370, 65095, 2865, 564971, 54
0, 2793925, 137190, 4427, 42937, 28919, 37623, 2446, 534502, 63
0, 862528, 106928, 119524, 37582, 21043, 30321, 1073, 572977, 64
0, 188572, 31718, 30489, 2328, 2375, 7077, 903, 143284, 74
0, 586729, 87107, 42684, 32220, 6194, 21783, 2688, 584994, 60
0, 88762, 45017, 46662, 5049, 6926, 6800, 1100, 129493, 48
0, 54030, 50695, 37585, 5531, 4679, 7681, 788, 151518, 47
0, 860060, 158308, 42789, 22308, 36702, 46410, 2046, 571773, 53
0, 619755, 247445, 51681, 110284, 12592, 31217, 2321, 586809, 48
0, 1745111, 190045, 14147, 23765, 26106, 23154, 4211, 580957, 51
0, 197038, 46869, 36900, 3090, 6474, 4137, 808, 141899, 44
0, 249267, 39251, 18778, 6681, 3393, 9039, 368, 147656, 40
0, 456782, 53246, 92642, 53836, 10314, 33018, 2988, 554433, 50
0, 147389, 19434, 14022, 10900, 1760, 11664, 605, 144647, 60
0, 571900, 92381, 8819, 19702, 6404, 30421, 2630, 556840, 78
0, 1648544, 1303873, 633138, 71575, 25684, 244341, 14818, 2298514, 77
0, 248056, 204602, 30386, 42171, 32076, 25567, 2874, 578023, 67
0, 178281, 88516, 4151, 2270, 5500, 9275, 1070, 146359, 57
0, 1509314, 144965, 30031, 19978, 8277, 25225, 4176, 533359, 51
0, 399088, 316864, 43579, 23262, 8224, 23213, 2265, 541184, 43
0, 158951, 80398, 81374, 6945, 8563, 52367, 2902, 594760, 57
0, 804314, 355725, 150252, 56823, 9984, 49186, 4309, 524088, 54
0, 552317, 117007, 102736, 25303, 13513, 20621, 1910, 570474, 50
0, 225923, 51963, 26661, 8475, 14906, 22417, 3300, 573622, 66
0, 432981, 247171, 18901, 27950, 18752, 36531, 3116, 568824, 56
0, 76490, 275119, 63222, 3293, 10554, 37478, 2735, 555729, 61
0, 838119, 330838, 87459, 32312, 18442, 17661, 1557, 551758, 41
0, 1035393, 29867, 30213, 10833, 27586, 16395, 3020, 489507, 50
0, 207609, 68438, 20109, 7815, 5151, 15940, 2190, 134474, 54
0, 434629, 457410, 63731, 24939, 10555, 44424, 4320, 626744, 70
0, 61694, 11996, 4532, 535, 1082, 3030, 283, 40637, 66
0, 673148, 287812, 27166, 39150, 13427, 26753, 7081, 587318, 57
0, 246272, 159672, 74113, 23427, 17404, 45914, 2847, 641047, 57
0, 1142203, 184821, 78747, 3215, 36679, 25722, 1050, 610461, 51
0, 919845, 258047, 139009, 76096, 29679, 51540, 4249, 654174, 54
0, 825359, 67774, 107076, 13140, 8559, 37382, 2958, 581764, 61
0, 1402847, 541728, 88660, 50939, 19695, 33892, 2091, 589360, 47
0, 1397138, 143849, 147005, 8460, 8072, 36912, 2237, 530781, 50
0, 412167, 232682, 97247, 41733, 8127, 36217, 3443, 637702, 50
0, 2013926, 323978, 53665, 35092, 8791, 35504, 5053, 612123, 40
0, 823362, 104842, 66810, 29845, 24193, 48695, 3718, 568164, 56
0, 415195, 295905, 58196, 19101, 23491, 63804, 3029, 603981, 60
0, 1491022, 203153, 77214, 28206, 7507, 75279, 2178, 634912, 70
0, 287490, 54823, 42501, 53056, 11396, 31521, 4100, 580914, 81
0, 358786, 152876, 4394, 18314, 11254, 52095, 5011, 594636, 84
0, 3051542, 89175, 108997, 23149, 20354, 12213, 2830, 605347, 69
0, 174287, 53106, 1986, 13399, 7188, 12022, 557, 153240, 64
0, 758386, 18243, 34752, 3657, 3855, 5502, 407, 144279, 56
0, 90499, 46436, 16716, 4728, 1601, 11685, 914, 151491, 48
0, 1273955, 194732, 83840, 18457, 10387, 44129, 4415, 611648, 60
0, 1614563, 429113, 40134, 7639, 49677, 29200, 3204, 615726, 50
0, 897461, 135327, 136326, 22180, 17028, 26488, 2104, 597190, 48
0, 315420, 989964, 1075328, 94893, 51930, 303982, 23787, 2487558, 47
0, 1014197, 132970, 73953, 32511, 20650, 31251, 2529, 626626, 47
0, 476640, 186352, 72426, 22147, 9191, 24998, 6475, 598665, 51
0, 279202, 59871, 58328, 15104, 16355, 26790, 1475, 574647, 60
0, 121942, 39122, 38981, 2378, 5725, 11859, 1417, 136803, 57
0, 1349158, 44831, 104495, 44399, 22500, 6562, 2302, 252586, 47
0, 348729, 71789, 9496, 1615, 2499, 8283, 2557, 149227, 40
0, 1287452, 134830, 6937, 11699, 4372, 6950, 776, 152959, 29
0, 164300, 87217, 30401, 7211, 5303, 10353, 830, 143227, 23
0, 276264, 206987, 138553, 17079, 16225, 46373, 2727, 612555, 24
0, 156076, 179134, 105446, 36890, 21738, 68885, 2447, 599711, 44
0, 91380, 92891, 34091, 5753, 1366, 9023, 649, 151855, 47
0, 219467, 11577, 28488, 4720, 1566, 3570, 1075, 145699, 41
0, 132666, 9771, 6985, 3290, 1275, 6275, 620, 141156, 47
0, 335092, 293022, 22561, 14472, 11765, 34115, 3301, 558418, 51
0, 3165924, 121393, 134141, 47470, 20872, 20527, 1494, 551263, 53
0, 265776, 93337, 27337, 30696, 13109, 20757, 6182, 605933, 60
0, 623771, 137755, 37651, 9829, 15495, 51554, 3236, 666925, 57
0, 349648, 80875, 21621, 12099, 9509, 2297, 9530, 120174, 38
0, 817538, 352207, 25961, 55340, 5365, 22252, 10670, 241559, 11
0, 904479, 60393, 108699, 29149, 10799, 10367, 5489, 129729, 1
0, 1891048, 141340, 15157, 10015, 39782, 21766, 27414, 107821, 16
0, 34938, 30392, 9074, 1564, 5883, 3830, 9428, 77471, 35
0, 958065, 45025, 10257, 8997, 1619, 4695, 4699, 109597, 40
0, 107569, 104650, 33223, 11205, 11772, 12256, 4856, 446889, 44
0, 1294511, 330239, 83915, 56553, 62719, 15525, 7398, 333564, 29
0, 626989, 139280, 61095, 17587, 5736, 9635, 3700, 306282, 21
0, 357184, 21999, 17828, 24345, 1261, 6550, 1294, 160295, 24
0, 1480380, 193313, 39673, 36816, 18007, 41933, 7199, 536357, 34
0, 996104, 63315, 23703, 5425, 9586, 3089, 2893, 134316, 34
0, 1041549, 439001, 10458, 42003, 14793, 28800, 1438, 542010, 37
0, 30600, 6612, 3863, 1811, 998, 977, 182, 28283, 35
0, 207449, 34762, 13722, 7391, 5376, 5053, 1266, 128252, 29
0, 1200639, 93366, 69291, 17427, 15966, 40393, 3983, 510008, 51
0, 1840248, 503574, 5855, 55490, 19571, 28890, 3672, 488089, 50
0, 112538, 18006, 16339, 4754, 4904, 4133, 597, 126597, 51
0, 350842, 45498, 25298, 6354, 2881, 7545, 632, 134669, 51
0, 1313386, 147805, 28877, 24307, 11506, 25493, 2264, 545012, 61
0, 885771, 212265, 98293, 40807, 10039, 23371, 8613, 520747, 56
0, 1861441, 46454, 30396, 61866, 9641, 33072, 4420, 454657, 57
0, 574658, 23644, 3508, 4217, 6365, 5987, 880, 113490, 64
0, 476024, 254337, 143399, 19582, 22449, 47098, 4802, 517180, 66
0, 2264118, 372445, 35426, 21044, 70762, 25783, 5529, 245878, 50
0, 2174012, 131872, 38269, 19060, 14466, 12800, 1257, 38791, 38
0, 908910, 188857, 73282, 27391, 11755, 51442, 4227, 578286, 47
0, 604089, 102272, 79530, 59431, 14264, 19137, 4387, 556488, 43
0, 616161, 55092, 44952, 108188, 19296, 21744, 2658, 496669, 50
0, 96804, 40563, 8604, 4716, 4757, 8356, 1579, 128731, 60
0, 495850, 84100, 28209, 5613, 18361, 3216, 607, 136767, 34
0, 1208826, 638136, 106329, 46604, 49912, 57916, 5094, 522887, 30
0, 807513, 370327, 32042, 32369, 15815, 24735, 4647, 507876, 53
0, 1539221, 295040, 3412, 69388, 29993, 32222, 5578, 532639, 44
0, 1575243, 483136, 171717, 15398, 21029, 38514, 10525, 539513, 41
0, 186092, 267321, 375588, 8460, 16091, 100583, 11166, 697795, 56
0, 3028754, 161751, 224253, 47004, 75310, 44167, 6072, 699725, 63
0, 388643, 47295, 31290, 7074, 4411, 14053, 1514, 162320, 66
0, 849949, 236426, 27075, 36686, 15561, 57268, 4405, 667901, 67
0, 350076, 201287, 65152, 11555, 12890, 71588, 5324, 661623, 74
0, 190847, 41194, 17815, 4824, 5980, 31672, 1124, 182082, 91
0, 492319, 401367, 107355, 50634, 15280, 75174, 3361, 770619, 90
0, 197895, 153290, 167062, 20749, 4235, 45840, 6151, 718038, 90
0, 557113, 70565, 33785, 3091, 1713, 11739, 1645, 174045, 70
0, 428118, 250165, 124752, 11634, 4420, 40779, 3408, 565654, 67
0, 222599, 46351, 43247, 14357, 1024, 9273, 1100, 181895, 54
0, 1202137, 283244, 67026, 10066, 12199, 65838, 7217, 621712, 60
